,Ward,Burleigh,Cass,Morton,Pierce,Ramsey,Walsh,Dunn,Foster,Stark,McHenry,McIntosh,Barnes,Divide,McLean,Mountrail,Sioux,Grand Forks,Oliver,Grant,McKenzie,Williams,Burke,Eddy,Slope,Emmons,Bowman,Stutsman,Richland,Sargent,Unknown,Rolette,Nelson,Wells,Pembina,Ransom,Renville,Mercer,Benson,Traill,Steele,Bottineau,Griggs,Dickey,LaMoure,Sheridan,Kidder,Billings,Cavalier,Hettinger,Towner,Logan,Golden Valley,Adams
2020-07-29,1,4,76,3,0,1,0,0,0,3,1,1,0,0,0,1,0,4,0,0,1,2,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,1,4,76,3,0,2,0,0,0,3,1,1,0,0,0,1,0,4,0,0,1,2,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,1,4,76,3,0,2,0,0,0,3,1,1,0,0,0,1,0,4,0,0,1,2,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,1,4,76,3,0,2,0,0,0,3,1,1,0,0,0,1,0,4,0,0,1,2,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-02,1,5,76,3,0,2,0,0,0,3,1,1,0,0,0,1,0,5,0,0,1,2,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-03,1,5,76,3,0,2,0,0,0,3,1,1,0,0,0,1,0,5,0,0,1,2,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,1,5,76,3,0,2,0,0,0,3,1,1,0,0,0,1,1,5,0,0,1,2,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,1,5,76,3,0,2,0,0,0,3,1,1,0,0,0,1,1,6,0,0,1,2,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,1,5,76,3,0,2,0,0,0,3,1,2,0,0,0,1,1,6,0,0,1,2,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-07,1,5,76,3,0,2,0,0,0,3,1,2,0,0,0,1,1,6,0,0,1,2,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-08,1,6,76,3,0,2,0,0,0,3,1,2,0,0,0,1,1,6,0,0,1,2,0,0,0,1,0,2,1,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-09,1,6,76,3,0,2,0,0,0,3,1,2,0,0,0,1,1,6,0,0,1,2,0,0,0,1,0,2,1,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,1,6,76,3,0,2,0,0,0,3,1,2,0,0,0,1,1,6,0,0,1,2,0,0,0,1,0,3,1,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-11,1,8,76,3,0,2,0,0,0,5,1,2,0,0,0,1,1,6,0,0,2,2,0,0,0,1,0,3,1,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,1,8,76,4,0,2,0,0,0,5,1,2,0,0,0,1,1,7,0,0,2,2,0,0,0,1,0,3,1,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,1,8,76,4,0,2,0,0,0,5,1,2,0,0,0,1,1,7,0,0,2,2,0,0,0,1,0,3,1,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,1,8,76,4,0,2,0,0,0,5,1,2,0,0,0,1,1,8,0,0,2,2,0,0,0,1,0,3,1,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-15,1,8,76,4,0,2,0,0,0,5,1,2,0,0,0,1,1,8,0,0,2,2,0,0,0,1,0,3,1,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-16,1,9,76,4,0,2,0,0,0,6,1,2,0,0,0,1,2,8,0,0,2,2,0,0,0,1,0,3,2,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,1,11,76,4,0,2,0,0,0,6,1,2,0,0,0,1,2,8,0,0,2,2,0,0,0,1,0,3,1,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,1,12,76,4,0,2,0,0,0,6,1,2,0,0,0,1,2,9,0,0,2,2,0,0,0,1,0,3,1,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,1,12,76,4,0,2,0,0,0,6,1,2,0,0,1,1,2,10,0,0,2,2,0,0,0,1,0,3,1,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,1,12,76,4,0,2,0,0,0,6,1,2,0,0,1,1,2,10,0,0,2,2,0,0,0,1,0,3,1,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,1,12,76,4,0,2,0,0,0,6,1,2,0,0,1,1,2,10,0,0,2,2,1,0,0,1,0,3,1,0,4,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-22,1,13,76,4,0,2,1,0,0,6,1,2,0,0,1,1,2,10,0,0,2,2,1,0,0,1,0,3,1,0,4,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-23,1,13,76,4,0,2,1,0,0,6,1,2,0,0,1,1,2,10,0,0,2,2,1,0,0,1,0,3,1,0,4,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-24,1,13,76,4,0,2,1,0,0,6,1,3,0,0,1,1,2,10,0,0,2,2,1,0,0,1,0,3,1,0,4,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,1,13,76,5,0,2,1,0,0,6,1,3,0,0,1,1,2,10,0,0,2,2,1,0,0,1,0,3,1,0,4,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,1,13,76,5,0,2,1,0,0,6,1,3,0,0,1,1,2,10,0,0,2,2,1,0,0,1,0,3,1,0,4,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,1,14,76,5,0,2,1,0,0,6,1,3,0,0,1,1,2,10,0,0,2,2,1,0,0,1,0,3,1,0,4,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,1,14,76,5,0,2,1,0,0,6,1,3,0,0,1,1,2,10,0,0,2,2,1,0,0,1,0,3,1,0,4,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-29,1,15,76,5,0,2,1,0,0,6,1,3,0,0,1,1,2,10,0,0,2,2,1,0,0,1,0,3,1,0,4,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,1,16,76,5,0,2,1,0,0,6,1,3,0,0,1,1,2,10,0,0,2,2,1,0,0,1,0,3,1,0,4,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,1,16,76,5,0,2,1,0,0,6,1,3,0,0,1,1,2,11,0,0,2,2,1,0,0,1,0,3,1,0,4,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,1,17,76,6,0,2,1,0,0,6,1,3,0,0,1,1,2,11,0,0,2,2,1,0,0,1,0,3,1,0,4,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,1,18,76,7,0,2,1,0,0,6,1,3,0,0,1,1,2,11,0,0,2,3,1,0,0,1,0,3,1,0,4,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,1,19,76,7,0,2,1,0,0,6,1,3,0,0,1,1,2,11,0,0,2,4,1,0,0,1,0,3,1,0,4,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,1,19,76,7,0,2,1,0,0,6,1,3,0,0,1,1,2,11,0,0,2,4,1,0,0,1,0,3,1,0,4,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-05,2,20,76,7,0,2,1,0,0,6,1,3,0,0,2,1,2,12,0,0,2,4,1,0,0,1,0,3,1,0,4,3,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,2,20,76,7,0,2,1,0,0,6,1,3,0,0,2,1,3,12,0,0,2,4,1,0,0,1,0,3,1,0,4,3,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-07,2,20,76,7,0,2,1,0,0,6,1,3,0,0,2,1,3,12,0,0,2,4,1,0,0,1,0,3,1,0,4,3,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,2,20,76,7,0,2,1,0,0,6,1,3,0,0,2,1,3,12,0,0,2,4,1,0,0,1,0,3,1,0,4,3,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,3,20,76,7,0,2,1,0,0,6,1,3,0,0,2,1,3,12,0,0,2,4,1,0,0,1,0,3,1,0,4,3,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-10,3,22,76,7,0,2,1,1,0,6,1,3,0,0,2,1,3,12,0,0,2,4,1,0,0,1,0,3,1,0,3,3,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-11,3,25,76,7,0,2,1,1,0,6,1,3,0,0,2,2,3,12,0,0,2,4,1,0,0,1,0,3,1,0,3,3,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-12,3,25,77,8,0,2,1,1,0,6,1,3,0,0,2,2,3,12,0,0,2,5,1,0,0,1,0,3,1,0,3,3,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,3,25,77,8,0,2,1,1,0,6,1,3,0,0,2,2,3,12,0,0,2,5,1,0,0,1,0,3,1,0,3,3,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-14,3,26,77,8,0,2,1,1,0,6,1,3,0,0,2,2,3,12,0,0,2,5,1,1,0,1,0,3,1,0,3,3,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-15,3,27,77,9,0,2,1,1,0,6,1,3,0,0,2,2,3,12,0,0,2,5,1,1,0,1,0,3,1,0,3,3,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,3,30,77,9,0,2,1,1,0,6,1,3,0,0,2,2,3,12,0,0,2,5,1,3,0,1,0,3,1,0,3,3,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,4,34,77,9,0,2,1,1,0,6,1,3,0,0,2,2,3,12,0,0,2,5,1,3,0,1,0,3,1,0,3,3,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-18,4,36,77,9,0,2,1,1,0,6,1,3,0,0,2,2,3,12,0,0,2,5,1,3,0,1,0,3,1,0,3,3,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-19,4,36,77,17,0,2,1,1,0,6,1,3,0,0,2,2,3,12,0,0,2,5,1,3,0,1,0,3,1,0,3,3,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,4,36,77,17,0,2,1,1,0,6,1,3,0,0,2,2,3,12,0,0,2,5,1,3,0,1,0,3,1,0,3,3,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-21,4,36,77,17,0,2,1,1,0,6,1,3,0,0,2,2,3,12,0,0,2,5,1,3,0,1,0,3,1,0,3,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-22,4,36,77,18,0,2,1,1,0,6,1,3,0,0,2,2,3,13,0,0,2,6,1,3,0,1,0,3,1,0,3,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,4,38,77,20,0,2,1,1,0,7,1,3,0,0,2,2,3,13,0,0,2,7,1,3,0,1,0,3,1,0,3,4,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-24,6,40,77,24,0,2,1,1,0,7,1,3,0,0,2,2,3,13,0,0,2,7,1,3,0,1,0,3,1,0,3,4,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-25,8,42,77,24,0,2,1,1,0,10,1,3,0,0,2,2,3,13,0,0,2,7,1,3,0,1,0,3,1,0,3,4,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-26,9,43,77,24,0,2,1,1,0,13,1,3,0,0,3,2,3,13,0,0,2,7,1,3,0,1,0,3,1,0,3,4,0,0,0,0,1,0,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,10,43,77,24,0,2,1,1,0,14,1,3,0,0,3,2,3,13,0,0,2,7,1,3,0,1,0,3,1,0,3,4,0,0,0,0,1,0,6,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-28,10,45,77,24,0,2,1,1,0,14,1,3,0,0,3,2,3,13,0,0,2,7,1,3,0,1,0,3,1,0,3,5,0,0,0,0,1,0,6,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-29,11,46,77,26,0,2,1,1,0,14,1,3,0,0,3,2,3,13,0,1,2,7,1,3,0,1,0,3,1,0,3,5,0,0,0,0,1,0,6,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,11,49,77,28,0,2,1,1,0,14,1,3,0,0,4,2,3,13,0,1,2,7,1,3,0,2,0,3,1,0,3,5,0,0,0,0,1,1,6,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,11,50,77,33,0,2,1,1,0,14,1,3,0,1,4,2,3,13,0,1,2,7,1,3,0,2,0,4,2,0,3,5,0,0,0,0,1,1,6,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-02,11,53,78,34,0,2,1,2,0,14,2,3,0,1,4,2,3,13,0,1,2,7,1,3,0,2,0,4,2,0,3,5,0,0,0,0,1,1,7,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-03,11,53,78,35,0,2,1,3,1,16,2,3,0,1,4,2,3,13,0,1,2,7,1,3,0,2,0,4,2,1,3,5,0,0,0,0,1,1,7,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,11,53,78,36,0,2,1,3,1,17,2,3,0,1,4,2,3,13,0,1,2,8,1,3,0,2,0,4,2,1,3,5,0,0,0,0,1,1,7,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-05,12,53,78,36,0,2,1,3,1,18,3,3,0,1,4,2,3,13,0,1,2,8,1,3,0,2,0,4,2,1,3,5,0,0,0,0,1,1,7,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-06,12,53,78,36,0,2,1,3,1,20,3,3,0,1,4,2,3,13,0,1,2,8,1,3,0,2,0,4,2,1,4,6,0,0,0,0,1,1,7,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,14,55,78,41,0,2,1,3,1,20,6,3,1,1,4,2,3,14,0,1,2,9,1,3,0,5,0,4,2,1,4,7,0,0,0,0,1,1,7,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0
2020-10-08,17,56,78,41,0,2,1,3,1,21,6,3,1,1,4,3,3,14,0,1,2,9,1,3,0,5,0,4,2,1,4,7,0,0,0,0,1,1,7,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0
2020-10-09,18,58,78,41,0,3,1,3,1,22,7,3,1,1,4,4,3,14,0,1,3,9,1,3,0,5,0,4,3,1,4,7,1,0,0,0,2,1,7,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0
2020-10-10,20,63,78,43,0,3,1,3,1,24,8,3,1,1,4,5,3,14,0,1,3,9,1,3,0,5,0,4,3,1,4,7,1,0,0,0,2,1,8,0,0,9,1,0,0,1,0,0,0,1,0,0,0,0
2020-10-11,20,63,78,43,0,3,1,3,1,25,8,3,1,1,4,5,3,14,0,1,3,9,1,3,0,6,0,4,3,1,4,7,1,0,0,0,2,1,8,0,0,9,1,0,0,1,1,0,0,1,0,0,0,0
2020-10-12,20,63,78,43,0,3,1,4,1,25,8,3,1,1,4,5,3,14,0,1,3,9,1,3,0,7,0,4,3,1,5,7,3,0,0,0,2,1,8,2,0,9,1,0,0,1,1,0,0,1,0,0,0,0
2020-10-13,22,63,78,44,0,3,2,4,1,25,9,3,1,1,4,6,3,14,0,1,3,10,1,3,0,7,1,4,3,1,5,7,3,0,0,0,2,1,8,2,0,13,1,0,0,1,1,0,0,1,0,0,0,0
2020-10-14,22,64,78,44,0,3,2,4,1,25,9,4,1,1,5,6,3,14,0,1,3,10,1,3,0,7,2,4,3,1,5,7,3,0,0,0,2,2,8,2,0,13,1,0,3,1,1,0,0,1,0,0,0,0
2020-10-15,23,64,78,45,0,3,2,4,1,25,9,4,1,1,5,6,3,14,0,1,3,10,1,3,0,7,2,4,2,2,5,7,3,0,0,0,2,3,8,2,0,14,1,0,3,1,1,0,1,1,0,0,0,0
2020-10-16,24,68,79,46,0,3,2,4,1,28,11,4,1,1,6,6,3,15,0,1,3,11,1,3,0,7,2,4,2,2,5,7,3,0,0,0,2,3,8,2,0,16,1,0,3,1,1,0,1,1,1,0,0,0
2020-10-17,24,69,79,48,0,3,2,5,2,29,12,4,1,1,7,6,3,15,0,2,3,11,1,3,0,7,2,5,2,2,5,7,3,0,0,0,2,3,8,3,0,16,1,0,3,1,1,0,1,1,1,0,0,0
2020-10-18,24,70,79,48,0,3,2,5,2,29,12,4,1,1,7,6,4,15,0,2,4,12,1,3,0,7,2,5,2,2,5,7,3,0,0,0,2,3,8,3,0,16,1,1,3,1,1,0,1,1,1,0,0,0
2020-10-19,24,72,79,48,0,3,2,5,2,29,12,4,1,1,7,6,4,15,0,2,4,12,1,3,0,7,2,5,2,2,5,7,3,0,0,0,2,3,8,3,0,16,1,1,3,1,1,0,1,2,2,0,0,0
2020-10-20,24,72,81,48,0,4,2,5,2,30,12,4,1,1,7,6,4,15,0,2,4,12,1,3,0,7,2,5,2,2,5,7,3,0,0,0,2,3,8,3,0,16,1,1,3,1,1,0,1,2,2,0,0,0
2020-10-21,26,74,81,48,0,4,2,5,2,30,12,4,1,1,9,6,4,15,1,2,4,12,1,3,0,8,2,6,2,2,5,7,3,0,0,0,2,3,8,3,0,16,1,1,3,1,2,0,1,2,2,0,0,0
2020-10-22,27,74,82,49,0,4,2,5,2,30,12,4,1,1,9,6,4,17,1,3,4,12,1,3,0,8,2,6,3,2,5,7,3,0,0,0,2,3,8,3,0,16,1,1,5,1,2,0,1,2,2,0,0,0
2020-10-23,28,75,83,50,0,4,2,5,2,34,12,4,1,1,9,6,4,17,1,3,4,12,1,3,0,8,2,6,3,2,5,8,3,0,0,0,2,3,8,3,0,16,1,1,5,1,2,0,1,2,2,0,0,0
2020-10-24,33,75,83,50,1,4,2,5,2,34,12,4,1,1,9,6,4,18,1,3,4,13,1,3,0,8,2,6,3,2,5,8,3,0,0,0,2,3,8,3,0,16,1,1,5,1,2,0,1,2,2,0,0,0
