,Orange,Los Angeles,Santa Clara,San Francisco,San Diego,Humboldt,Sacramento,Solano,Marin,Napa,Sonoma,Alameda,Placer,San Mateo,Contra Costa,Yolo,Fresno,Madera,Riverside,Santa Cruz,Shasta,San Joaquin,Ventura,Stanislaus,Tulare,San Benito,San Luis Obispo,San Bernardino,Santa Barbara,Nevada,Kern,Monterey,Mendocino,Amador,Imperial,Butte,El Dorado,Siskiyou,Yuba,Unknown,Calaveras,Merced,Mono,Inyo,Sutter,Colusa,Kings,Glenn,Tuolumne,Alpine,Plumas,Del Norte,Tehama,Lake,Mariposa,Trinity,Sierra,Lassen,Modoc
2020-09-21,1128,6366,298,99,760,6,383,55,112,13,114,374,41,143,201,54,355,62,1162,8,14,415,146,337,256,11,27,908,110,6,354,69,18,16,313,40,4,0,7,,14,137,2,14,10,6,77,3,4,0,0,1,4,10,2,0,0,0,0
2020-09-22,1150,6401,300,99,765,6,393,57,113,13,120,390,42,144,202,54,362,65,1172,8,14,421,146,339,257,11,27,908,111,6,357,70,18,16,313,40,4,0,7,,14,140,2,14,10,6,77,3,4,0,0,1,4,11,2,0,0,0,0
2020-09-23,1176,6423,301,99,767,6,399,60,114,13,120,395,43,144,204,55,362,65,1173,9,14,434,146,342,259,11,29,908,113,6,360,70,18,16,316,43,4,0,7,,14,140,2,14,11,6,77,3,4,0,0,1,4,11,2,0,0,0,0
2020-09-24,1182,6455,305,99,773,7,402,63,114,13,120,397,44,144,204,55,362,65,1179,9,16,437,147,345,259,11,29,908,113,7,361,70,18,16,316,43,4,0,7,,14,140,2,15,11,6,77,3,4,0,0,1,4,11,2,0,0,0,0
2020-09-25,1204,6488,307,99,775,7,406,63,116,13,120,404,44,150,205,55,382,65,1189,9,17,441,150,348,259,11,29,922,113,7,367,71,18,16,316,44,4,0,7,,14,142,2,15,11,6,77,3,4,0,0,1,4,11,2,0,0,0,0
2020-09-26,1214,6504,312,101,775,7,406,63,117,13,122,406,45,150,205,55,382,65,1189,9,17,441,150,351,263,11,29,925,113,7,369,71,18,16,316,44,4,0,7,,14,142,2,15,11,6,80,3,4,0,0,1,5,11,2,0,0,0,0
2020-09-27,1216,6514,313,101,776,7,406,63,118,13,122,406,45,150,206,55,382,65,1189,9,17,441,150,354,263,11,29,925,113,7,369,72,18,16,316,44,4,0,7,,14,142,2,15,11,6,80,3,4,0,0,1,5,11,2,0,0,0,0
2020-09-28,1216,6515,315,101,776,8,412,65,118,13,122,406,45,150,206,55,382,65,1206,9,17,441,150,356,263,11,29,925,113,7,369,72,18,16,316,44,4,0,8,,14,143,2,15,11,6,80,3,4,0,0,1,5,11,2,0,0,0,0
2020-09-29,1249,6551,319,101,781,8,416,69,118,13,122,408,45,150,207,55,390,65,1216,10,20,447,150,359,263,11,31,952,113,7,369,73,18,16,316,44,4,0,8,,14,143,2,15,11,6,80,3,4,0,0,1,5,11,2,0,0,0,0
2020-09-30,1268,6576,323,104,783,8,420,71,119,13,122,412,48,150,209,55,390,65,1226,12,20,456,152,362,263,11,31,955,114,7,370,73,19,16,319,45,4,0,8,,14,145,2,15,11,6,80,3,4,0,0,1,5,11,2,0,0,0,0
2020-10-01,1275,6610,326,106,792,8,426,71,119,13,122,420,48,150,209,55,390,68,1226,12,20,466,152,365,263,11,31,955,115,7,371,74,19,16,322,45,4,0,8,,14,145,2,15,11,6,80,3,4,0,0,1,5,11,2,0,0,0,0
2020-10-02,1281,6626,331,107,794,8,430,71,119,13,122,420,49,152,211,55,399,70,1231,12,22,470,153,368,265,11,31,962,115,7,381,74,19,16,322,45,4,0,9,,14,145,2,15,11,6,80,3,4,0,0,1,5,11,2,0,0,0,0
