,New York City,Westchester,Nassau,Rockland,Saratoga,Suffolk,Ulster,Monroe,Albany,Delaware,Dutchess,Herkimer,Orange,Schenectady,Broome,Tioga,Tompkins,Erie,Greene,Montgomery,Putnam,Allegany,Onondaga,Ontario,Clinton,Rensselaer,Sullivan,Wyoming,Chenango,Essex,Hamilton,Jefferson,Livingston,Warren,Washington,Schoharie,Wayne,Columbia,Fulton,Genesee,Niagara,Oneida,Steuben,Cortland,Madison,St. Lawrence,Cayuga,Oswego,Otsego,Chemung,Orleans,Chautauqua,Franklin,Cattaraugus,Schuyler,Lewis,Unknown,Seneca,Yates
2021-06-24,33386,2292,3178,755,168,3401,257,1114,357,39,446,109,723,205,366,63,52,1811,79,127,93,87,678,93,33,143,76,53,76,26,2,68,60,57,55,17,71,104,92,124,374,516,146,63,89,97,92,92,47,136,83,145,12,91,14,36,,57,26
2021-06-25,33391,2292,3178,755,168,3401,257,1115,357,39,446,109,723,205,366,63,52,1811,79,127,93,87,678,93,33,143,76,53,76,26,2,68,60,57,55,17,71,104,93,124,374,516,146,63,89,97,92,92,47,136,83,145,12,92,14,36,,57,26
2021-06-26,33394,2292,3179,756,168,3401,257,1115,357,39,446,109,723,205,366,63,52,1812,79,127,93,87,678,93,33,143,76,53,76,26,2,68,60,57,55,17,71,104,93,124,374,516,146,63,89,97,92,92,47,136,83,145,12,92,14,36,,57,26
2021-06-27,33406,2293,3179,756,168,3402,257,1115,357,39,446,109,723,205,366,63,52,1812,79,127,93,87,678,93,33,143,76,53,76,26,2,68,60,57,55,17,71,104,93,124,374,516,146,63,89,97,92,93,47,136,83,145,12,92,14,36,,57,26
2021-06-28,33412,2293,3179,756,168,3402,257,1115,357,39,446,109,723,205,366,63,52,1812,79,127,93,87,678,93,33,143,76,53,77,26,2,68,60,57,55,18,71,104,93,124,374,516,146,63,89,97,92,93,47,136,83,145,12,92,14,36,,57,26
2021-06-29,33415,2293,3179,756,168,3403,257,1115,357,39,446,109,723,205,366,63,52,1812,79,127,93,87,678,93,33,143,76,53,77,26,2,68,60,57,55,18,71,104,93,124,374,516,146,63,89,97,92,93,47,136,83,145,12,92,14,36,,57,26
2021-06-30,33415,2293,3179,756,168,3403,257,1115,357,39,446,109,723,205,366,63,52,1812,79,127,93,87,678,93,33,144,76,53,77,26,2,68,60,57,55,18,71,104,93,124,374,517,146,63,89,97,92,93,47,136,83,145,12,92,14,36,,57,26
2021-07-01,33425,2293,3179,757,168,3404,257,1115,357,39,446,109,723,205,366,63,52,1812,79,127,93,87,678,93,33,144,76,53,77,26,2,68,60,57,55,18,71,104,93,124,374,517,146,63,89,97,92,93,47,136,83,145,12,92,14,36,,57,26
2021-07-02,33426,2293,3180,757,168,3404,257,1115,357,39,446,109,723,205,366,63,52,1812,79,127,93,87,678,93,33,144,76,53,77,26,2,68,60,57,55,18,71,104,93,124,374,517,146,63,89,97,92,93,47,136,83,145,12,92,14,36,,57,26
2021-07-03,33426,2293,3180,757,168,3404,257,1115,357,39,446,109,723,205,366,63,52,1812,79,127,93,87,678,93,33,144,76,53,77,26,2,68,60,57,55,18,71,104,93,124,374,517,146,63,89,97,92,93,47,136,83,145,12,92,14,36,,57,26
2021-07-04,33433,2293,3180,757,168,3406,257,1115,357,39,446,109,723,205,366,63,52,1812,79,127,93,87,678,93,33,144,76,53,77,26,2,68,60,57,55,18,71,104,93,124,374,517,146,63,89,97,92,93,47,136,83,145,12,92,14,36,,57,26
2021-07-05,33436,2293,3180,757,168,3407,257,1115,357,39,446,109,723,205,366,63,52,1812,79,127,93,87,678,93,33,144,76,53,77,26,2,68,60,57,55,18,71,104,93,124,374,517,146,63,89,97,92,93,47,136,83,145,12,92,14,36,,57,26
2021-07-06,33438,2293,3180,757,168,3407,257,1115,357,39,446,110,723,205,366,63,52,1812,79,128,93,87,678,93,33,144,76,53,77,26,2,68,60,58,55,18,71,104,93,124,374,517,146,63,89,97,92,93,47,136,83,145,12,92,14,36,,57,26
2021-07-07,33442,2293,3180,758,168,3407,257,1115,357,39,446,110,723,205,366,63,52,1812,79,128,93,87,679,93,33,144,76,53,77,26,2,68,60,58,55,18,72,104,93,124,374,517,146,63,89,97,92,93,47,136,83,145,12,92,14,36,,57,26
2021-07-08,33444,2293,3181,758,168,3407,257,1115,357,39,446,110,723,205,367,63,52,1812,79,128,93,87,679,93,33,144,76,53,77,26,2,68,60,58,55,18,72,104,93,124,374,517,146,63,89,97,92,93,47,136,83,145,12,92,14,36,,57,26
2021-07-09,33446,2293,3181,758,168,3407,257,1115,357,39,446,110,723,205,367,63,52,1812,79,128,93,87,679,93,33,144,76,53,77,26,2,68,60,58,55,18,72,104,93,124,374,517,146,64,89,97,92,93,47,137,83,145,12,92,14,36,,57,26
2021-07-10,33453,2293,3181,758,168,3407,257,1115,357,39,446,110,723,205,367,63,52,1812,79,128,93,87,679,93,33,144,76,53,77,26,2,68,60,58,55,18,72,104,93,124,374,517,146,64,89,97,92,93,47,137,83,145,12,92,14,36,,57,26
2021-07-11,33455,2293,3181,758,168,3407,257,1115,357,39,446,110,723,205,367,63,52,1812,79,128,93,87,679,93,33,144,76,53,77,26,2,68,60,58,55,18,72,104,93,124,374,517,146,64,89,97,92,93,47,137,83,145,12,92,14,36,,57,26
2021-07-12,33457,2293,3181,758,168,3407,257,1115,357,39,446,110,723,205,367,63,52,1812,79,128,93,87,679,93,33,144,76,53,77,26,2,68,60,58,55,18,72,104,93,124,374,517,146,64,89,97,92,93,47,137,83,145,12,92,14,36,,57,26
2021-07-13,33458,2293,3181,758,168,3407,257,1117,357,39,447,110,723,205,367,63,52,1813,79,128,93,87,679,93,33,144,76,53,77,26,2,68,60,59,55,18,72,104,93,124,374,517,146,64,89,97,92,93,47,137,83,145,12,92,14,36,,57,26
2021-07-14,33467,2293,3182,758,168,3407,258,1117,357,39,447,110,723,205,367,63,52,1813,79,128,93,87,679,93,33,144,76,53,77,26,2,68,60,59,55,18,72,104,93,124,374,517,146,64,89,97,92,93,47,137,83,145,12,92,14,36,,57,26
2021-07-15,33471,2294,3182,758,168,3407,258,1117,357,39,447,110,723,205,367,63,52,1813,79,128,93,87,679,93,33,144,76,53,77,26,2,68,60,59,55,18,72,104,93,124,374,517,146,64,89,97,92,93,47,137,83,145,12,92,14,36,,57,26
2021-07-16,33471,2294,3182,758,168,3407,258,1117,357,39,447,110,723,205,367,63,52,1813,79,128,93,87,679,93,33,144,76,53,77,26,2,68,60,59,55,18,73,104,93,124,374,517,146,64,89,97,92,93,47,137,83,145,12,92,14,36,,57,26
2021-07-17,33475,2295,3182,758,168,3407,258,1117,357,39,447,110,723,205,367,63,52,1813,79,128,93,87,679,93,33,144,76,53,77,26,2,68,60,59,55,18,73,104,93,124,374,517,146,64,89,97,92,93,47,137,83,145,12,92,14,36,,57,26
2021-07-18,33484,2295,3182,758,168,3407,258,1117,358,39,447,110,723,205,367,63,52,1813,79,128,93,87,679,93,33,144,76,53,77,26,2,68,60,59,55,18,73,104,93,124,374,517,146,64,89,97,92,93,47,137,83,145,12,92,14,36,,57,26
2021-07-19,33487,2295,3182,758,168,3408,258,1117,358,39,447,110,723,205,367,63,52,1813,79,128,93,87,679,93,33,144,76,53,77,26,2,68,60,59,55,18,73,104,93,124,374,517,146,64,89,97,92,93,47,137,83,145,12,92,14,36,,57,26
2021-07-20,33491,2295,3182,758,168,3408,258,1117,358,39,447,110,724,205,367,63,52,1813,79,128,93,87,679,93,33,144,76,53,77,26,2,68,60,59,55,18,73,104,93,124,374,517,146,64,89,97,92,93,47,137,83,145,12,92,14,36,,57,26
2021-07-21,33495,2295,3183,758,168,3409,258,1117,358,39,447,110,724,205,367,63,52,1813,79,128,93,87,680,93,33,144,76,53,77,26,2,68,60,59,55,18,73,104,93,124,374,517,146,64,89,97,92,93,47,137,83,145,12,92,14,36,,57,26
2021-07-22,33501,2295,3184,758,168,3409,258,1117,358,39,447,110,724,205,367,63,52,1813,79,128,93,87,680,93,33,144,76,53,77,26,2,68,60,59,55,18,73,104,93,124,374,517,146,64,89,97,92,93,47,137,83,145,12,92,14,36,,57,26
2021-07-23,33502,2295,3184,758,168,3409,258,1117,358,39,447,110,724,205,367,63,52,1814,79,128,93,87,680,93,33,144,76,53,77,26,2,68,60,59,55,18,73,104,93,124,374,517,146,64,89,97,92,93,47,137,83,145,12,92,14,36,,57,26
2021-07-24,33505,2295,3184,758,168,3409,258,1117,358,39,447,110,724,205,367,63,52,1814,79,128,93,87,680,93,33,144,76,53,77,26,2,68,60,59,55,18,73,104,93,124,374,517,146,64,89,97,92,93,47,137,83,145,12,92,14,36,,57,26
2021-07-25,33507,2295,3184,758,168,3409,258,1117,358,39,447,110,724,205,367,63,52,1814,79,128,93,87,680,93,33,145,76,53,77,26,2,68,60,62,55,18,73,104,93,124,375,517,147,64,89,97,92,93,47,137,83,146,12,92,14,36,,57,26
2021-07-26,33512,2295,3184,758,168,3409,258,1117,358,39,447,110,724,205,367,63,52,1814,79,128,93,87,680,93,33,145,76,53,77,26,2,68,60,62,55,19,73,104,93,124,375,517,147,64,89,97,92,93,47,137,83,146,12,93,14,36,,57,26
2021-07-27,33512,2295,3184,758,168,3410,258,1117,358,39,447,110,724,205,367,63,52,1814,79,128,93,87,680,93,33,145,76,53,77,26,2,68,60,62,55,19,73,104,93,124,375,517,147,64,89,97,92,93,47,137,83,146,12,93,14,36,,57,26
2021-07-28,33519,2296,3184,758,168,3412,258,1117,358,39,447,110,724,206,367,63,52,1814,79,128,93,87,680,93,33,145,76,53,77,26,2,68,60,62,55,19,73,104,93,124,375,518,147,64,89,97,92,93,47,137,83,146,12,93,14,36,,57,26
2021-07-29,33521,2296,3184,758,168,3412,258,1117,358,39,447,110,724,206,367,63,52,1814,79,128,93,87,680,93,33,145,76,53,77,26,2,68,60,62,55,19,73,104,93,124,375,518,147,64,89,97,92,93,47,137,83,146,12,93,14,36,,57,26
2021-07-30,33527,2296,3184,758,168,3412,258,1117,358,39,447,110,725,206,367,63,52,1814,79,128,93,87,680,93,33,145,76,53,77,26,2,68,60,62,55,19,73,104,93,124,375,518,147,64,89,97,92,93,47,137,83,146,12,93,14,36,,57,26
2021-07-31,33534,2296,3184,758,168,3414,258,1117,358,39,447,110,725,206,367,63,52,1814,79,128,93,87,680,93,33,145,76,53,77,26,2,68,60,62,55,19,73,104,93,124,375,518,147,64,89,97,92,93,47,137,83,146,12,93,14,36,,57,26
2021-08-01,33538,2296,3185,758,168,3414,258,1117,358,39,447,110,725,206,367,63,53,1816,79,128,93,87,680,93,33,145,76,53,77,26,2,68,60,62,55,19,73,104,93,124,375,518,147,64,89,97,92,93,47,137,83,146,12,93,14,36,,57,26
2021-08-02,33545,2296,3185,758,168,3414,258,1117,358,39,447,110,725,206,367,63,53,1816,79,128,93,87,680,93,33,145,76,53,77,26,2,68,60,62,55,19,73,104,93,124,375,518,147,64,89,97,92,93,47,137,83,146,12,93,14,36,,57,26
2021-08-03,33557,2296,3186,758,168,3414,258,1117,358,39,447,110,725,206,367,63,53,1816,79,128,93,87,680,93,33,145,76,53,77,26,2,68,60,62,55,19,73,104,93,124,375,518,147,64,89,97,92,93,47,137,83,146,12,93,14,36,,57,26
2021-08-04,33559,2297,3186,758,168,3414,258,1117,358,39,447,110,726,206,367,63,54,1816,79,128,93,87,680,93,33,145,76,53,77,26,2,68,60,63,55,19,73,104,93,124,375,519,147,64,89,97,92,93,47,137,83,146,12,93,14,36,,57,26
2021-08-05,33570,2297,3187,758,168,3415,258,1117,358,39,447,110,726,206,367,63,54,1817,79,128,93,87,680,93,33,145,76,53,77,26,2,68,60,63,55,19,73,104,93,124,375,519,147,64,89,97,92,93,47,137,83,146,12,93,14,36,,57,26
2021-08-06,33571,2297,3187,758,169,3415,258,1117,358,39,447,110,726,206,367,63,54,1817,79,128,93,87,680,93,33,145,76,53,77,26,2,68,60,64,55,19,73,104,93,124,375,519,147,64,89,97,92,93,47,137,83,146,12,93,14,36,,57,26
2021-08-07,33578,2298,3188,758,170,3416,258,1117,358,39,448,110,726,206,367,63,54,1817,79,128,93,87,680,93,33,145,76,53,77,26,2,68,60,64,55,19,73,104,93,124,375,519,147,64,89,97,93,93,47,137,83,146,12,93,14,36,,57,26
2021-08-08,33588,2298,3189,758,170,3417,258,1117,358,39,449,110,726,206,367,63,54,1818,79,128,93,87,680,93,33,145,76,53,77,26,2,68,60,64,56,19,73,104,93,124,375,519,147,64,89,97,93,93,47,137,83,146,12,93,14,36,,57,26
2021-08-09,33588,2298,3189,758,170,3418,258,1117,358,39,449,110,726,206,367,63,54,1820,80,128,93,87,680,93,33,145,76,53,78,26,2,68,60,64,56,19,73,104,93,124,375,519,147,64,89,97,93,93,47,137,83,147,12,93,14,36,,57,26
2021-08-10,33588,2298,3189,758,170,3419,258,1118,358,39,450,110,726,207,367,63,54,1822,80,128,93,87,680,93,33,145,76,53,78,26,2,69,60,64,56,19,73,104,93,124,375,520,147,64,89,97,93,93,47,137,83,147,12,93,14,36,,57,26
2021-08-11,33618,2298,3192,760,170,3419,258,1119,358,39,452,110,726,207,368,63,54,1822,80,128,93,87,681,93,33,145,76,53,78,26,2,69,60,64,56,19,73,104,93,124,375,520,147,64,89,97,93,93,47,137,83,147,12,93,14,36,,57,26
2021-08-12,33636,2298,3193,760,172,3423,258,1120,358,39,452,110,726,208,368,63,54,1823,80,128,93,87,681,93,33,145,76,53,78,26,2,69,60,64,56,19,73,104,93,124,375,521,147,64,89,97,93,93,47,137,83,147,12,93,14,36,,57,26
2021-08-13,33639,2300,3193,760,172,3425,258,1120,358,39,453,110,726,208,369,63,54,1823,80,128,93,87,681,93,33,145,76,53,78,26,2,69,60,64,56,19,73,104,93,124,375,521,147,64,89,97,93,93,47,137,83,147,12,94,14,36,,57,26
2021-08-14,33645,2300,3193,760,172,3426,258,1120,358,39,455,110,726,208,369,63,54,1826,80,128,93,87,681,93,33,146,76,53,78,26,2,69,60,64,56,19,73,104,93,124,376,521,148,64,89,97,93,93,47,137,83,147,12,94,14,36,,57,26
2021-08-15,33657,2300,3195,760,173,3426,258,1121,358,39,458,110,726,208,369,63,54,1827,80,128,94,87,681,93,33,146,76,53,78,26,2,69,60,65,56,19,73,104,93,124,376,521,148,64,89,97,93,93,47,137,83,147,12,94,14,36,,57,26
2021-08-16,33661,2301,3196,760,173,3426,258,1121,358,39,458,110,727,208,369,63,54,1828,80,128,94,87,681,93,33,146,76,53,78,26,2,69,60,65,56,19,73,104,93,124,376,521,148,64,89,97,93,94,47,138,83,147,12,94,14,36,,57,26
2021-08-17,33684,2301,3197,760,173,3430,258,1121,358,39,458,110,727,208,369,63,54,1830,80,128,94,87,681,93,33,147,76,53,78,26,2,69,60,65,57,19,73,104,93,124,376,521,148,65,89,97,93,94,47,138,83,147,12,94,14,36,,57,26
2021-08-18,33684,2301,3198,761,173,3434,259,1121,358,39,460,110,728,209,369,63,55,1830,80,128,94,87,681,93,33,147,76,53,78,26,2,69,60,66,57,19,73,104,93,124,376,521,148,65,89,97,93,94,47,138,83,147,12,94,14,36,,57,26
2021-08-19,33690,2301,3198,761,173,3437,259,1122,358,39,461,110,729,209,369,63,55,1830,80,128,94,87,681,93,33,148,76,53,79,26,2,69,60,67,57,19,73,104,93,124,376,521,148,65,89,97,93,94,47,138,83,148,12,94,14,36,,57,26
