,Douglas,Jefferson,Denver,Eagle,El Paso,Arapahoe,Larimer,Gunnison,Pitkin,Adams,Clear Creek,Pueblo,Routt,Summit,Weld,Boulder,Mesa,Garfield,Yuma,Crowley,Grand,Morgan,Broomfield,Park,San Miguel,Chaffee,Elbert,Hinsdale,Montrose,Unknown,La Plata,Logan,Teller,Delta,Fremont,Huerfano,Otero,Kit Carson,Rio Grande,Washington,Alamosa,Costilla,Lincoln,Baca,Moffat,Mineral,Montezuma,Archuleta,Phillips,Lake,Saguache,Custer,Las Animas,Rio Blanco,Ouray,Gilpin,Prowers,San Juan,Cheyenne,Conejos,Bent,Jackson,Sedgwick,Dolores,Kiowa
2020-06-24,52,207,369,8,120,342,29,6,2,154,1,26,6,3,136,71,0,2,0,1,0,46,29,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,1,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-25,52,207,369,8,121,342,29,6,2,154,1,26,6,3,136,71,0,2,0,1,0,46,29,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,2,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-06-26,52,208,374,8,118,342,29,6,2,154,1,28,6,3,136,71,0,2,0,1,0,46,29,0,0,19,2,0,12,,1,5,2,1,0,0,1,3,2,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-06-27,52,208,374,8,119,342,29,6,2,154,1,28,6,3,136,71,0,2,0,1,0,46,29,0,0,19,2,0,12,,1,5,2,1,0,0,1,3,2,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-06-28,52,208,375,8,119,342,29,6,2,154,1,28,6,3,137,71,0,2,0,1,0,46,29,0,0,19,2,0,12,,1,5,2,1,0,0,1,3,2,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-06-29,52,209,376,8,119,343,29,6,2,155,1,28,6,3,137,71,0,2,0,1,1,46,30,0,0,19,2,0,12,,1,5,2,1,0,0,1,3,2,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-06-30,52,209,381,8,120,344,29,6,2,155,1,28,6,3,137,72,0,2,0,1,1,46,30,0,0,19,2,0,12,,1,5,2,1,0,0,1,3,2,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-07-01,52,211,381,8,120,344,29,6,2,156,1,30,6,3,137,72,0,2,0,1,1,46,30,0,0,19,2,0,12,,1,5,2,1,0,1,1,3,2,0,4,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-07-02,52,212,382,8,120,345,29,6,2,156,1,30,6,4,137,72,0,2,0,1,1,46,30,0,0,19,2,0,12,,1,5,2,1,0,1,1,3,2,0,4,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-07-03,52,212,382,8,120,345,29,6,2,156,1,30,6,4,137,72,0,2,0,1,1,46,30,0,0,19,2,0,12,,1,5,2,1,0,1,1,3,2,0,4,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-07-04,52,212,382,8,122,345,29,6,2,156,1,30,6,4,137,72,0,2,0,1,1,46,30,0,0,19,2,0,12,,1,5,2,1,0,1,1,3,2,0,4,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-07-05,52,212,382,8,122,345,29,6,2,156,1,30,6,4,137,72,0,2,0,1,1,46,30,0,0,19,2,0,12,,1,5,2,1,0,1,1,3,2,0,4,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-07-06,52,212,381,8,122,346,29,6,2,156,1,30,6,4,137,72,0,3,0,1,1,46,30,0,0,19,2,0,12,,1,5,2,1,0,1,1,3,2,0,4,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-07-07,52,212,383,8,122,346,29,6,2,156,1,30,6,4,138,73,0,3,0,1,1,46,30,0,0,19,2,0,12,,1,5,2,1,0,1,1,3,2,0,5,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-07-08,52,214,387,8,111,347,30,6,2,156,1,30,6,4,138,73,0,3,0,1,1,46,30,0,0,19,2,0,12,,1,5,2,1,0,1,1,3,2,0,6,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-07-09,52,214,386,8,111,349,30,6,2,156,1,30,6,4,138,72,0,3,0,1,1,46,30,0,0,19,2,0,12,,1,5,2,1,0,1,1,3,2,0,6,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-07-10,52,215,394,8,115,349,30,6,2,157,1,31,6,4,138,73,0,3,0,1,1,46,30,0,0,19,2,0,12,,1,5,2,1,0,1,1,3,2,0,6,0,0,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-07-11,52,215,394,8,115,349,30,6,2,158,1,31,6,4,138,73,0,3,0,1,1,46,30,0,0,19,2,0,12,,1,5,2,1,0,1,1,3,2,0,6,0,0,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-07-12,52,215,394,8,116,349,30,6,2,158,1,31,6,4,138,73,0,3,0,1,1,46,30,0,0,19,2,0,12,,1,5,2,1,0,1,1,3,2,0,6,0,0,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-07-13,52,216,394,8,117,349,30,6,2,158,1,31,6,4,138,73,0,3,0,1,1,46,30,0,0,19,2,0,12,,1,5,2,1,0,1,1,3,2,0,6,0,0,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,,
2020-07-14,53,217,395,8,118,352,30,6,2,159,1,32,6,4,138,74,0,3,0,1,1,46,30,0,0,19,2,0,12,,1,5,2,1,0,1,1,3,2,0,7,0,0,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,,
2020-07-15,54,217,397,9,119,352,30,6,2,159,1,32,6,4,138,74,0,4,0,1,1,46,30,0,0,19,2,0,12,,1,5,2,1,0,1,1,3,2,0,7,0,0,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,,
2020-07-16,54,217,398,9,119,351,30,6,2,159,1,32,6,4,139,74,0,4,0,1,1,46,30,0,0,19,2,0,12,,1,5,2,1,0,1,1,3,2,0,7,0,0,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,,
2020-07-17,54,218,398,9,120,351,31,6,2,161,1,32,6,4,139,74,0,4,0,1,1,46,30,1,0,19,2,0,12,,2,5,2,1,0,1,1,3,2,0,7,0,0,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,
2020-07-18,54,218,398,9,120,351,31,6,2,161,1,32,6,4,139,74,0,4,0,1,1,46,30,1,0,19,2,0,12,,2,5,2,1,0,1,1,3,2,0,7,0,0,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,
2020-07-19,54,218,398,9,120,351,31,6,2,161,1,32,6,4,139,74,0,4,0,1,1,46,30,1,0,19,2,0,12,,2,5,2,1,0,1,1,3,2,0,7,0,0,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,
2020-07-20,54,218,398,9,122,352,31,6,2,163,1,32,6,4,139,74,0,4,0,1,1,46,31,1,0,19,2,0,12,,2,5,2,1,0,1,1,3,2,0,7,0,0,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,
2020-07-21,54,218,399,9,123,352,32,6,2,163,1,33,6,4,139,74,0,4,0,1,1,46,31,1,0,19,2,0,12,,2,5,2,1,0,1,1,3,2,0,7,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,
2020-07-22,54,219,402,9,123,352,32,6,2,164,1,33,6,4,139,74,0,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,2,1,0,1,2,3,2,0,7,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,
2020-07-23,55,220,403,9,124,360,32,6,2,167,1,33,6,4,139,74,1,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,2,1,0,1,2,3,2,0,7,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,
2020-07-24,56,220,403,9,126,360,32,6,2,167,1,33,6,4,139,74,1,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,2,1,0,1,2,3,2,0,7,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,
2020-07-25,56,221,405,9,126,360,32,6,2,167,1,33,6,4,139,74,1,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,2,1,0,1,3,3,2,0,7,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,
2020-07-26,56,221,405,9,126,360,32,6,2,167,1,33,6,4,139,74,1,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,2,1,0,1,3,3,2,0,7,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,
2020-07-27,56,223,405,9,128,360,32,6,2,167,1,34,6,4,139,74,1,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,2,1,0,1,3,3,2,0,7,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,
2020-07-28,56,224,407,9,129,362,33,6,2,168,1,34,6,4,139,74,1,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,2,1,0,1,3,3,2,0,8,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,
2020-07-29,58,225,411,9,131,362,34,6,2,168,1,34,6,4,141,75,2,4,0,1,1,46,33,1,0,19,2,0,13,,2,5,2,1,0,1,4,3,2,0,8,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-07-30,58,226,411,9,131,362,34,6,2,168,1,34,6,4,141,75,2,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,2,1,0,1,4,3,2,0,8,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-07-31,58,227,412,9,136,362,35,6,2,171,1,34,6,4,141,75,3,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,3,1,0,1,5,3,2,0,9,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-01,59,227,413,9,137,363,35,6,2,171,1,34,6,4,141,75,3,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-02,59,227,413,9,137,363,35,6,2,171,1,34,6,4,141,75,3,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-03,59,227,416,9,137,363,35,6,2,171,1,34,6,4,141,75,3,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-04,59,227,417,9,138,364,35,6,2,173,1,34,6,4,142,75,3,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-05,59,227,417,9,138,364,35,6,2,175,1,34,6,4,142,75,3,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-06,59,227,417,9,138,363,35,6,2,175,1,34,6,4,142,75,4,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-07,59,228,418,9,138,364,35,6,2,176,1,34,7,4,142,75,4,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-08,59,228,418,9,138,364,35,6,2,176,1,34,7,4,143,74,4,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-09,59,228,418,9,138,364,35,6,2,176,1,34,8,4,143,74,4,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-10,59,228,419,9,139,364,35,7,2,176,1,34,8,4,145,74,4,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-11,59,233,419,9,141,362,37,7,2,177,1,34,8,4,145,76,4,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-12,59,233,420,9,143,363,37,7,2,176,1,34,8,4,145,76,4,4,0,1,1,46,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-13,59,233,420,9,143,363,37,7,2,178,1,34,8,4,145,76,4,4,0,1,1,47,32,1,0,19,2,0,13,,3,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-14,59,234,420,9,145,363,37,7,2,181,1,34,8,4,145,76,4,4,0,1,1,47,32,1,0,19,2,0,13,,3,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-15,59,235,420,9,145,364,36,7,2,183,1,34,8,4,145,77,5,4,0,1,1,47,32,1,0,19,2,0,13,,3,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-16,59,235,420,9,145,364,36,7,2,184,1,34,8,4,145,77,5,4,0,1,1,47,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-17,59,235,426,9,145,364,36,7,2,184,1,34,8,4,145,77,5,4,0,1,1,47,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-18,59,235,426,9,145,364,37,7,2,185,1,34,8,4,145,78,5,4,0,1,1,47,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-19,59,234,426,9,145,364,37,7,2,186,1,34,8,4,145,78,5,4,0,1,1,47,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-20,59,234,426,9,148,364,37,7,2,186,1,34,8,4,145,78,5,4,0,1,1,47,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-21,59,234,426,9,150,364,37,7,2,189,1,34,8,4,145,79,5,4,0,1,1,47,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-22,59,235,426,9,151,364,37,7,2,194,1,34,8,4,146,79,5,4,0,1,1,47,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-23,59,235,426,9,151,366,37,7,2,194,1,34,8,4,146,79,5,4,0,1,1,47,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-24,59,235,426,10,151,366,37,7,2,194,1,34,8,4,146,79,5,4,0,1,1,47,32,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-25,60,235,426,10,151,367,38,7,2,196,1,34,8,4,146,79,5,4,0,1,1,47,33,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-26,60,236,426,9,151,367,39,7,2,196,1,34,8,4,146,79,5,4,0,1,1,47,33,1,0,19,2,0,13,,2,5,3,1,0,1,6,3,2,0,9,0,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-27,60,236,428,9,151,367,39,7,2,196,1,34,8,4,146,79,5,4,0,1,1,48,33,1,0,19,2,0,13,,2,5,3,2,0,1,6,3,2,0,9,0,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-28,60,236,429,9,154,367,42,7,2,197,1,34,8,4,146,79,5,4,0,1,1,48,33,1,0,19,2,0,13,,2,5,3,2,0,1,6,3,2,0,9,0,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-29,60,237,429,9,154,367,42,7,2,197,1,34,8,4,146,79,5,4,0,1,1,48,33,1,0,19,2,0,13,,2,5,3,2,0,1,6,3,2,0,9,0,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-30,60,237,429,9,153,367,42,7,2,197,1,34,8,4,146,79,5,4,0,1,1,48,33,1,0,19,2,0,13,,2,5,3,2,0,1,6,3,2,0,9,0,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-08-31,60,237,434,9,153,368,42,7,2,197,1,34,8,4,146,79,5,4,0,1,1,48,33,1,0,19,2,0,13,,2,5,3,2,0,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-01,60,237,434,9,153,369,42,7,2,197,1,34,8,4,146,79,5,4,0,1,1,48,33,1,0,19,2,0,13,,2,5,3,2,0,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-02,60,238,434,9,155,370,43,7,2,198,1,34,8,4,146,79,5,4,0,1,1,48,33,1,0,19,2,0,13,,2,5,4,2,0,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-03,60,238,434,9,156,370,43,7,2,200,1,34,8,4,146,79,5,4,0,1,1,48,33,1,0,19,2,0,13,,2,5,4,2,0,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-04,60,241,434,9,156,369,44,7,2,206,1,34,8,4,147,79,5,4,0,1,1,48,33,1,0,19,2,0,13,,2,5,4,2,0,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-05,60,243,434,9,156,369,44,7,2,208,1,34,8,4,148,79,5,4,0,1,1,48,33,1,0,19,2,0,13,,2,5,4,2,0,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-06,60,243,434,9,157,370,44,7,2,208,1,34,8,4,148,79,5,4,0,1,1,48,33,1,0,19,2,0,13,,2,5,4,2,0,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-07,60,242,434,9,157,370,44,7,2,209,1,34,8,4,148,79,5,4,0,1,1,48,33,1,0,19,2,0,13,,2,5,4,2,0,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-08,60,242,434,9,157,370,44,7,2,209,1,34,8,4,148,79,5,4,0,1,1,48,33,1,0,19,2,0,13,,2,5,4,2,0,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-09,60,242,434,9,158,370,44,7,2,209,1,34,8,4,149,79,5,5,0,1,1,48,33,1,0,19,2,0,13,,2,5,4,2,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-10,60,244,434,9,160,370,45,7,2,209,1,34,8,4,149,79,5,4,0,1,1,48,33,1,0,19,2,0,13,,2,5,4,2,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-11,60,244,434,9,160,370,45,7,2,211,1,34,8,4,149,79,5,5,0,1,1,48,33,1,0,19,2,0,13,,2,5,4,2,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-12,60,245,434,9,160,370,46,7,2,211,1,34,8,4,149,79,6,5,0,1,1,48,33,1,0,19,2,0,13,,2,5,4,2,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-13,60,245,434,9,160,370,46,7,2,211,1,34,8,4,149,79,6,5,0,1,1,48,33,1,0,19,2,0,13,,2,5,4,2,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-14,60,245,437,9,162,370,46,7,2,211,1,34,8,4,149,79,6,5,0,1,1,48,33,1,0,19,2,0,13,,2,5,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-15,60,246,437,9,163,370,47,7,2,213,1,34,8,4,149,79,6,5,0,1,1,48,33,1,0,19,3,0,13,,2,5,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-16,60,247,437,9,165,370,48,7,2,213,1,34,8,4,149,79,6,5,0,1,1,48,33,1,0,19,3,0,13,,2,5,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-17,60,247,438,9,166,370,49,7,2,216,1,34,8,4,149,79,6,5,0,1,1,48,33,1,0,19,3,0,13,,2,5,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-18,60,247,438,9,168,370,49,7,2,218,1,34,8,4,149,79,6,5,0,1,1,48,33,1,0,19,3,0,13,,2,5,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-19,60,247,438,9,168,370,49,7,2,220,1,34,8,4,149,79,6,5,0,1,1,48,33,1,0,19,3,0,13,,2,5,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-20,60,247,438,9,168,370,49,7,2,221,1,34,8,4,149,79,6,5,0,1,1,48,33,1,0,19,3,0,13,,2,5,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-21,60,247,440,9,170,370,50,7,2,221,1,36,8,4,149,79,7,5,0,1,1,48,33,1,0,19,3,0,13,,2,5,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-22,60,247,440,9,171,370,50,7,2,222,1,37,8,4,149,79,7,5,0,1,1,48,33,1,0,19,3,0,13,,2,5,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-23,60,248,440,10,171,371,50,7,2,222,1,37,8,4,149,79,7,5,1,1,1,48,33,1,0,19,3,0,13,,2,5,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,
2020-09-24,60,248,440,10,172,371,51,7,2,224,1,37,8,4,149,79,7,5,1,1,1,48,33,1,0,19,3,0,13,,2,5,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-09-25,60,248,440,10,173,371,52,7,2,225,1,37,8,4,149,79,7,5,1,1,1,48,33,1,0,19,3,0,13,,2,5,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-09-26,60,248,440,10,173,372,52,7,2,225,1,37,8,4,149,79,7,5,1,1,1,48,33,1,0,19,3,0,13,,2,6,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-09-27,60,248,440,10,174,372,52,7,2,225,1,37,8,4,149,79,7,5,1,1,1,48,33,1,0,19,3,0,13,,2,6,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-09-28,60,250,440,10,174,372,52,7,2,226,1,37,8,4,150,79,7,5,1,1,1,48,33,1,0,19,3,0,13,,2,6,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-09-29,61,252,441,10,175,372,52,7,2,227,1,37,8,4,150,79,7,5,1,1,1,48,33,1,0,19,3,0,13,,2,6,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-09-30,61,251,441,10,176,372,53,7,2,227,1,37,8,4,151,80,7,5,1,1,1,48,33,1,0,19,3,0,13,,2,6,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-10-01,61,252,441,10,176,373,53,7,2,228,1,37,8,4,151,80,7,5,1,1,1,48,33,1,0,19,3,0,13,,2,6,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-10-02,61,253,441,10,176,374,54,7,2,230,1,37,8,4,151,80,7,5,1,1,1,48,33,1,0,19,3,0,13,,2,6,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
